Time_us,Front_Right_Angle_Deg,Front_Left_Angle_Deg,Rear_Right_Travel,Rear_Left_Travel,Steering_Angle_Deg,TPS_Percent,Coolant_Temp_F,RPM,DD8_Volts,ax_g,ay_g,az_g,Accel_Seq,Accel_Age_us
41251645,168.3284,83.2845,59.4330,24.5357,13.5484,18.31,137.79,7388,1.3271,1.06300,-0.73300,0.71000,7649,3321
41256645,168.0352,83.8710,59.3353,24.5357,40.6452,22.20,140.42,7256,1.6902,0.82900,-1.30600,0.93800,7650,3321
41261645,167.7419,82.9912,59.4330,24.4379,13.5484,17.23,138.58,7269,1.3271,0.08100,-0.90500,0.78900,7651,1925
41266645,168.6217,83.5777,59.3353,24.2424,14.2522,18.89,136.21,7322,1.3913,1.24200,-1.28700,0.62600,7652,3234
41271645,157.1847,100.0000,59.3353,24.0469,13.5484,22.01,137.00,7190,1.4813,-0.59100,-1.19900,1.58200,7653,3147
41276645,168.3284,82.4047,59.5308,24.0469,13.9003,18.60,138.58,7296,1.3078,-0.07500,-0.71600,1.03300,7654,3321
41281645,168.9150,83.5777,59.3353,23.9492,13.5484,25.80,137.00,6822,1.3206,1.16200,-1.44600,0.64000,7655,1914
41286645,168.9150,84.1642,59.3353,23.7537,13.1965,20.64,135.42,7256,1.3496,-0.42100,-1.37400,1.66200,7656,3147
41291645,167.7419,82.9912,59.3353,23.7537,13.5484,18.60,136.21,7217,1.3913,-0.42100,-1.37400,1.66200,7656,8147
41296645,168.6217,82.6980,59.2375,23.6559,13.5484,18.79,136.21,7506,1.3399,1.05000,-1.57500,0.54800,7658,3234
41301645,168.3284,82.9912,59.4330,23.5582,13.1965,18.50,136.21,7650,1.6130,-0.07200,-0.91500,1.02600,7659,1922
41306645,168.6217,83.2845,59.4330,23.5582,13.9003,18.40,138.58,7624,1.4106,-0.07200,-0.91500,1.02600,7659,6922
41311645,168.6217,82.6980,59.3353,23.7537,13.5484,30.28,136.21,6665,1.3496,-0.15900,-1.68400,1.27300,7661,3147
41316645,168.9150,83.2845,59.3353,23.6559,13.5484,19.57,138.05,7480,1.3592,0.43800,-1.00500,1.04700,7662,3234
41321645,168.0352,82.9912,59.3353,23.6559,14.2522,18.60,134.90,7624,1.3367,0.43800,-1.00500,1.04700,7662,8234
41326645,168.6217,83.2845,59.4330,23.6559,13.1965,18.89,136.48,7558,1.3560,-0.09700,-1.37800,1.21400,7664,3234
41331645,168.6217,83.2845,59.4330,23.6559,13.9003,18.21,134.63,7572,1.3624,0.63900,-0.84300,0.91200,7665,3408
41336645,168.0352,80.6452,59.3353,23.6559,13.5484,29.70,135.95,6704,1.3335,0.63900,-0.84300,0.91200,7665,8408
41365044,168.0352,82.9912,59.3353,23.5582,13.1965,19.28,136.48,7532,1.3496,0.43600,-1.50000,1.30000,7668,2
41370044,168.3284,83.5777,59.3353,23.5582,13.9003,24.25,137.00,7217,1.3463,0.43600,-1.50000,1.30000,7668,5002
41375044,168.0352,82.9912,59.3353,23.6559,13.1965,18.99,136.21,7506,1.3271,0.03500,-1.02300,1.24200,7674,1720
41380044,168.0352,83.2845,59.3353,23.7537,13.1965,18.99,137.79,7480,1.3656,0.85900,-1.04200,0.93700,7675,1720
41385044,168.3284,84.1642,59.3353,23.8514,12.8446,18.31,136.21,7887,1.3688,-0.22700,-1.37300,1.58300,7676,1546
41390044,168.0352,83.2845,59.4330,23.8514,13.5484,18.89,140.16,5797,1.3592,-0.22700,-1.37300,1.58300,7676,6546
41395044,167.7419,83.2845,59.4330,23.8514,13.5484,20.16,138.32,7677,1.3913,0.57900,-1.60400,0.87600,7678,1720
41400044,167.7419,82.4047,59.2375,23.7537,13.9003,19.57,137.53,8005,1.3753,-0.29800,-1.21100,1.57300,7679,1546
41405044,167.7419,82.4047,59.3353,23.8514,13.1965,18.31,135.69,7808,1.3592,0.96500,-1.07000,0.60800,7680,1720
41410044,167.4487,82.9912,59.4330,23.7537,13.1965,18.70,140.68,7900,1.4170,0.64800,-1.27100,0.95900,7681,1720
41415044,159.2375,134.0176,59.3353,23.8514,14.2522,24.83,142.26,7480,1.6420,0.39600,-1.00000,0.88400,7682,1720
41420044,168.3284,82.9912,59.1398,23.8514,13.1965,19.18,135.42,7913,1.4042,0.39600,-1.00000,0.88400,7682,6720
41425044,168.0352,82.6980,59.4330,23.7537,12.8446,19.18,139.10,7808,1.3881,0.12400,-1.22300,1.05500,7684,1633
41430044,168.3284,82.9912,59.2375,23.7537,12.8446,18.89,133.85,7821,1.4524,0.89600,-1.35200,0.86100,7685,1720
41435044,168.6217,83.8710,59.4330,23.8514,12.8446,25.61,135.95,7256,1.3753,0.89600,-1.35200,0.86100,7685,6720
41440044,168.3284,82.9912,59.4330,23.9492,12.1408,19.28,136.74,7795,1.3496,0.57000,-1.25700,0.95700,7687,1719
41445044,167.7419,84.4575,59.3353,23.8514,12.4927,18.99,137.79,7861,1.4331,0.46800,-1.46600,0.94500,7688,1720
41450044,167.7419,82.9912,59.3353,23.9492,13.1965,17.92,136.74,7808,1.3528,0.46800,-1.46600,0.94500,7688,6720
41455044,167.7419,82.9912,59.4330,23.8514,12.1408,23.95,140.16,7374,1.3785,0.53200,-1.39600,1.01800,7690,1633
41460044,168.3284,82.9912,59.4330,23.8514,12.1408,18.60,135.16,7795,1.3431,-0.39100,-1.47300,1.19900,7691,1546
41465044,168.6217,82.9912,59.3353,23.8514,12.4927,18.31,135.95,7979,1.4042,1.07900,-0.59400,0.41800,7692,1719
41470044,167.7419,82.9912,59.4330,23.9492,10.0293,43.23,138.58,6323,1.3367,-0.20800,-1.38500,1.58600,7693,1546
41475044,168.0352,82.6980,59.3353,23.9492,11.4370,18.70,137.26,7821,1.3688,-0.20800,-1.38500,1.58600,7693,6546
41480044,167.4487,82.6980,59.3353,23.7537,12.1408,18.11,134.11,7848,1.3978,0.23500,-1.55500,1.10100,7695,1633
41508508,167.7419,82.9912,59.4330,23.1672,12.1408,18.70,135.16,7874,1.3431,0.23900,-0.82400,1.10200,7696,4
41513508,167.4487,82.4047,59.4330,22.9717,12.1408,18.79,137.53,7821,1.5681,0.23900,-0.82400,1.10200,7696,5004
41518508,167.7419,84.1642,59.4330,23.0694,12.1408,18.70,135.42,7769,1.3303,0.73500,-0.78800,0.68200,7703,271
41523508,168.0352,83.2845,59.4330,23.0694,12.1408,19.28,135.69,7782,1.6388,-0.33900,-1.40900,1.53200,7704,10
41528943,167.7419,85.0440,59.4330,22.9717,11.7889,18.40,137.00,7821,1.3849,-0.33900,-1.40900,1.53200,7704,5445
41533943,166.8622,82.6980,59.3353,22.9717,12.4927,22.78,137.26,7834,1.4203,0.45800,-1.33600,1.11500,7706,532
41538943,168.0352,82.4047,59.5308,22.9717,12.8446,17.04,136.48,8124,1.3560,0.53600,-1.24400,0.99500,7707,618
41543943,167.1554,82.6980,59.5308,22.8739,12.4927,21.52,138.32,7913,1.4010,0.53600,-1.24400,0.99500,7707,5618
41548943,168.3284,82.6980,59.4330,22.9717,12.1408,18.60,135.95,8189,1.3849,0.25400,-0.90000,0.66500,7709,705
41553943,168.0352,82.9912,59.4330,22.8739,11.7889,19.47,138.05,8097,1.4138,0.25400,-0.90000,0.66500,7709,5705
41558943,169.2082,82.6980,59.4330,22.8739,12.1408,18.70,135.95,8097,1.4556,0.54600,-1.12900,1.06800,7711,531
41563943,167.7419,82.4047,59.6285,22.8739,11.7889,18.89,136.21,8071,1.4460,0.24900,-1.45000,1.22900,7712,531
41568943,168.6217,82.4047,59.3353,23.1672,8.2698,35.05,138.58,6612,1.3431,0.24900,-1.45000,1.22900,7712,5531
41573943,168.6217,82.4047,59.5308,22.8739,12.1408,19.47,137.26,8176,1.4138,0.19000,-1.11200,1.24800,7714,531
41578943,168.6217,82.4047,59.4330,22.7761,12.8446,20.84,135.69,8045,1.3753,0.19000,-1.11200,1.24800,7714,5531
41583943,168.6217,80.9384,59.3353,22.9717,11.7889,19.08,135.69,8124,1.4170,0.01700,-1.41700,1.46700,7716,618
41588943,168.0352,82.6980,59.3353,22.8739,12.1408,18.70,134.37,8505,1.4106,0.55000,-1.15000,0.75000,7717,618
41593943,168.3284,80.0587,59.2375,23.4604,11.7889,30.09,137.79,7309,1.3560,0.55000,-1.15000,0.75000,7717,5618
41598943,168.6217,83.2845,59.3353,23.0694,12.1408,19.38,136.48,8387,1.4042,0.78000,-0.82000,1.13200,7719,618
41603943,168.0352,82.9912,59.3353,23.0694,12.4927,20.16,136.21,8229,1.4138,0.47600,-1.62300,1.04300,7720,532
41632626,166.8622,83.2845,59.4330,23.8514,11.0850,17.82,134.11,8400,1.4106,0.35200,-1.09400,0.83700,7722,437
41637626,166.8622,82.9912,59.4330,23.8514,11.4370,19.38,135.95,8321,1.4203,0.35200,-1.09400,0.83700,7722,5437
41642626,167.7419,82.9912,59.4330,23.7537,10.3812,18.31,133.58,8492,1.4427,0.84800,-1.11900,0.71700,7727,4301
41647626,167.7419,82.9912,59.4330,23.9492,10.7331,19.38,135.69,8400,1.3817,1.23200,-1.27400,0.53600,7728,4214
41652626,169.2082,83.8710,59.4330,24.0469,10.3812,22.10,137.00,8150,1.4074,1.23200,-1.27400,0.53600,7728,9214
41657626,167.7419,83.5777,59.5308,24.0469,10.3812,19.18,137.00,8400,1.6612,0.95400,-1.27200,0.86300,7730,4301
41662626,166.8622,82.6980,59.5308,23.9492,10.7331,19.08,134.90,8505,1.4267,0.19700,-1.61200,0.87400,7731,4301
41667626,168.3284,82.9912,59.4330,24.0469,12.8446,34.37,141.73,6783,1.4235,1.19700,-0.85000,0.62100,7732,4301
41672626,168.3284,83.2845,59.4330,24.0469,10.7331,18.50,134.11,8584,1.4138,0.75700,-1.00200,0.60000,7733,1986
41677626,167.7419,82.9912,59.3353,24.1447,10.7331,19.47,136.48,8505,1.4749,0.57100,-1.33400,1.00900,7734,4214
41682626,169.2082,82.9912,59.5308,24.0469,10.3812,19.47,137.00,8702,1.5359,0.31200,-1.09600,1.00700,7735,4214
41687626,168.3284,82.6980,59.5308,24.2424,10.3812,19.08,138.05,8636,1.4781,0.31200,-1.09600,1.00700,7735,9214
41692626,168.0352,82.9912,59.6285,24.0469,10.3812,19.86,136.48,8623,1.4299,0.78200,-1.01800,0.71200,7737,1972
41697626,168.3284,82.6980,59.4330,24.1447,11.7889,18.70,136.21,8689,1.5006,0.26100,-1.21600,1.17700,7738,4214
41702626,167.7419,82.9912,59.4330,23.9492,10.7331,19.86,137.26,8741,1.4427,0.51900,-1.54100,0.98300,7739,4301
41707626,168.0352,82.9912,59.4330,23.8514,10.3812,20.25,136.74,8636,1.4299,0.36900,-1.08900,0.70000,7740,4301
41712626,168.0352,82.6980,59.4330,23.9492,10.0293,19.47,134.63,8649,1.4460,1.00100,-1.42200,0.57900,7741,1958
41717626,168.3284,82.6980,59.4330,23.9492,10.7331,19.18,134.63,8689,1.4460,0.31300,-1.15300,1.14000,7742,4214
41722626,168.0352,83.2845,59.4330,23.7537,9.6774,19.28,134.63,8623,1.4845,0.56700,-1.24000,1.24400,7743,4214
41727626,164.5161,82.6980,59.4330,23.7537,10.0293,26.97,140.42,7729,1.4170,-0.32000,-1.20000,1.12600,7744,4127
41732626,168.0352,82.9912,59.5308,23.7537,10.0293,18.11,136.21,8689,1.4685,0.16200,-1.09600,1.15300,7745,1947
41737626,168.3284,82.9912,59.4330,23.3627,10.3812,18.50,133.58,8702,1.4363,0.83400,-1.28000,0.54000,7746,4301
41742626,168.3284,83.2845,59.4330,23.5582,9.6774,19.38,134.11,8663,1.4235,0.43000,-1.15500,0.81100,7747,4301
41747626,169.2082,83.2845,59.4330,23.4604,10.3812,24.93,142.00,8019,1.4492,0.42200,-1.08200,1.05400,7748,4214
41775969,167.7419,82.6980,59.5308,23.0694,10.3812,18.99,135.69,8702,1.4203,0.03600,-1.06400,0.60400,7751,1
41780969,167.4487,82.6980,59.5308,22.9717,10.7331,18.79,134.11,8584,1.4170,0.03600,-1.06400,0.60400,7751,5001
41785969,168.3284,83.5777,59.4330,22.8739,10.7331,19.57,137.53,8663,1.4395,0.20200,-1.44100,0.79200,7756,2644
41790969,168.0352,82.6980,59.5308,22.8739,10.3812,23.95,139.63,8557,1.4427,0.20200,-1.44100,0.79200,7756,7644
41795969,168.0352,82.9912,59.8241,22.6784,10.7331,30.96,138.58,7480,1.4042,0.62200,-1.45600,0.27600,7758,1935
41800969,166.8622,83.2845,59.4330,22.7761,11.4370,46.93,140.42,6586,1.3978,0.53900,-1.05500,0.75900,7759,2644
41805969,168.6217,82.9912,59.4330,22.3851,10.3812,18.70,135.42,8978,1.4877,0.38900,-1.00900,1.10500,7760,2557
41810969,167.7419,82.9912,59.4330,22.6784,10.3812,19.18,135.42,8676,1.4717,0.28600,-1.30100,1.26300,7761,2557
41815969,168.6217,82.4047,59.2375,22.5806,10.7331,18.79,135.16,9018,1.4845,0.28600,-1.30100,1.26300,7761,7557
41820969,168.3284,82.6980,59.4330,22.6784,10.7331,18.40,139.10,9031,1.4877,-0.49200,-1.91000,1.29400,7763,2470
41825969,168.6217,82.4047,59.4330,23.0694,10.7331,18.11,139.63,9136,1.4813,0.38600,-1.91000,1.35100,7764,2557
41830969,167.7419,82.4047,59.4330,22.4829,11.0850,18.79,136.48,9004,1.5070,0.74600,-0.67900,0.23400,7765,2731
41835969,167.1554,82.6980,59.5308,22.7761,11.7889,19.38,136.74,8952,1.4717,0.72000,-1.03800,1.32800,7766,1895
41840969,168.0352,82.9912,59.4330,22.5806,10.7331,20.55,136.74,8991,1.4620,0.72000,-1.03800,1.32800,7766,6895
41845969,168.3284,83.2845,59.3353,22.5806,11.0850,20.35,139.89,8610,1.6612,-0.49200,-1.62400,1.73400,7768,2470
41850969,168.6217,82.1114,59.2375,22.4829,10.7331,18.89,138.32,8965,1.4460,-0.49200,-1.62400,1.73400,7768,7470
41855969,168.0352,83.2845,58.9443,22.4829,10.7331,18.99,134.90,9136,1.4620,0.37100,-0.91400,0.30300,7770,1884
41860969,167.7419,82.4047,59.4330,22.2874,10.7331,18.79,136.74,8886,1.5070,0.64600,-1.54500,0.42700,7771,2644
41865969,166.8622,82.4047,59.5308,22.3851,10.3812,19.77,137.00,9031,1.4556,0.82300,-1.02800,1.48300,7772,2557
41870969,168.6217,82.4047,59.5308,22.6784,10.7331,20.16,134.90,8952,1.4588,0.61300,-0.97500,0.13600,7773,2731
41879408,168.6217,82.1114,59.4330,22.4829,10.7331,26.39,138.05,8005,1.4138,-0.41200,-1.51700,1.95300,7775,1
41884408,165.9824,80.0587,59.4330,22.3851,10.7331,28.53,137.79,7703,1.4717,-0.41200,-1.51700,1.95300,7775,5001
41889408,167.4487,82.6980,59.5308,22.3851,10.7331,27.07,137.53,7848,1.4460,0.74800,-0.99300,1.27000,7777,1083
41894408,168.0352,83.8710,59.4330,22.3851,10.7331,23.95,136.48,8400,1.4652,0.68800,-1.28200,0.57700,7778,1083
41899408,167.1554,82.6980,59.4330,22.3851,11.0850,25.22,139.37,8347,1.4685,0.68800,-1.28200,0.57700,7778,6083
41904408,167.4487,82.4047,59.5308,22.3851,11.0850,22.98,137.79,8781,1.4813,0.25500,-1.00200,1.05900,7780,995
41909408,168.3284,82.9912,59.4330,22.3851,10.7331,21.42,137.53,9044,1.4974,0.25500,-1.00200,1.05900,7780,5995
41914408,167.4487,81.5249,59.3353,22.3851,11.0850,21.62,138.32,8978,1.4717,0.00500,-1.24100,0.44900,7782,1257
41919408,167.1554,84.4575,59.4330,22.3851,10.7331,19.77,137.53,9070,1.4652,0.50100,-0.96700,1.05000,7783,1082
41924408,166.8622,82.4047,59.4330,22.3851,10.7331,18.89,136.74,9123,1.4460,0.45600,-1.41300,0.85100,7784,1083
41929408,168.3284,82.4047,59.4330,22.2874,11.0850,19.28,132.53,9609,1.4395,0.73200,-1.38000,0.64900,7785,1083
41934408,166.8622,82.1114,59.3353,22.3851,10.3812,19.77,136.21,9241,1.4781,0.73200,-1.38000,0.64900,7785,6083
41939408,169.7947,82.6980,59.4330,22.3851,10.3812,18.31,136.48,9556,1.5102,0.24100,-1.21900,1.09500,7787,995
41944408,167.4487,82.4047,59.5308,22.3851,11.0850,18.60,137.26,9228,1.4845,0.24100,-1.21900,1.09500,7787,5995
41949408,167.7419,82.4047,59.4330,22.2874,11.0850,18.21,134.11,9346,1.5102,0.81500,-0.80200,0.23600,7789,1169
41954408,168.0352,82.6980,59.4330,22.2874,11.0850,19.18,136.48,9333,1.6452,0.81500,-0.80200,0.23600,7789,6169
41959408,167.4487,82.6980,59.4330,22.1896,10.7331,18.89,134.37,9215,1.5231,0.81500,-0.80200,0.23600,7789,11169
41964408,168.0352,82.4047,59.4330,22.2874,10.7331,19.08,135.16,9294,1.5102,0.19100,-1.39200,0.95900,7792,1082
41969408,167.7419,82.4047,59.4330,21.4076,11.0850,33.98,138.32,7256,1.3913,0.19100,-1.39200,0.95900,7792,6082
41974408,168.9150,82.6980,59.4330,22.2874,8.9736,25.41,137.00,8768,1.6098,0.80600,-1.16000,0.83100,7794,1082
41979831,167.1554,82.1114,59.4330,22.0919,10.3812,18.50,137.53,9202,1.4652,0.80600,-1.16000,0.83100,7794,6505
41984831,168.0352,82.6980,59.4330,22.2874,11.4370,19.08,137.26,9412,1.4652,0.11100,-0.88800,1.23600,7796,1505
41989831,168.3284,82.4047,59.3353,22.2874,11.0850,18.40,135.69,9530,1.5199,0.11100,-0.88800,1.23600,7796,6505
41994831,166.8622,82.6980,59.5308,22.5806,10.7331,18.11,111.50,6020,1.3592,0.11100,-0.88800,1.23600,7796,11505
42002873,167.1554,82.4047,59.5308,22.0919,10.3812,21.23,140.16,9136,1.5520,-0.10100,-1.10900,1.03300,7799,2
42007873,167.7419,84.1642,59.4330,22.0919,11.4370,19.47,136.48,9333,1.4717,-0.10100,-1.10900,1.03300,7799,5002
42012873,167.4487,81.8182,59.4330,22.0919,11.4370,18.40,137.00,9517,1.4974,0.78500,-1.65300,0.43700,7801,4547
42017873,168.3284,82.4047,59.4330,21.8964,11.4370,19.47,136.74,9464,1.5070,0.78500,-1.65300,0.43700,7801,9547
42022873,167.1554,82.6980,59.3353,21.9941,11.7889,18.70,140.42,9609,1.5359,0.34800,-0.62400,1.15500,7803,2015
42027873,167.7419,80.9384,59.3353,22.0919,10.7331,19.18,136.74,9464,0.9254,0.34800,-0.62400,1.15500,7803,7015
42032873,168.0352,82.6980,59.3353,21.8964,12.1408,25.41,137.26,8479,1.6805,0.34800,-0.62400,1.15500,7803,12015
42037873,168.6217,82.9912,59.4330,21.8964,11.4370,19.47,135.42,9228,1.3753,-0.28200,-1.05900,1.24400,7806,4373
42042873,167.1554,82.4047,59.4330,21.9941,12.8446,18.89,135.16,9491,1.4845,-0.28200,-1.05900,1.24400,7806,9373
42047873,167.1554,84.4575,59.4330,21.9941,12.1408,19.57,137.00,9438,1.5873,0.27200,-1.57900,1.25000,7808,4460
42052873,167.4487,82.4047,59.4330,21.9941,12.8446,19.38,139.63,9478,1.5070,0.27200,-1.57900,1.25000,7808,9460
42057873,167.1554,82.4047,59.5308,21.9941,13.5484,19.28,138.32,9464,1.5488,0.79800,-0.76300,0.68600,7810,4634
42062873,168.0352,82.4047,59.4330,21.9941,13.5484,24.73,137.79,8649,1.4685,0.54500,-0.87900,1.10300,7811,1976
42067873,160.9971,103.5191,59.4330,21.9941,13.9003,19.67,134.63,9346,1.6966,0.54500,-0.87900,1.10300,7811,6976
42072873,167.7419,82.1114,59.4330,22.0919,13.1965,21.13,139.10,9504,1.5327,-0.27700,-1.25100,1.82100,7813,4373
42077873,167.7419,81.8182,59.6285,21.9941,13.5484,19.08,135.95,9530,1.4588,-0.27700,-1.25100,1.82100,7813,9373
42082873,168.3284,81.2317,59.3353,21.8964,13.1965,17.82,136.21,9543,1.7255,-0.36500,-1.77000,1.44100,7815,1977
42087873,167.4487,82.4047,59.4330,22.0919,12.8446,36.22,140.42,7256,1.4010,0.59200,-1.72500,0.66400,7816,4547
42092873,168.0352,82.4047,59.4330,21.9941,13.5484,21.13,138.05,9031,1.4749,0.97800,-0.75400,0.41600,7817,4634
42097873,168.3284,82.4047,59.3353,22.1896,14.2522,17.23,136.21,9372,1.4556,0.97800,-0.75400,0.41600,7817,9634
42106803,168.9150,82.1114,59.4330,21.8964,12.8446,17.43,137.79,9425,1.4974,0.45600,-0.76700,0.70600,7820,1
42111803,168.0352,83.5777,59.3353,21.8964,12.8446,17.14,136.74,9570,1.4877,0.45600,-0.76700,0.70600,7820,5001
42116803,168.6217,82.6980,59.4330,21.9941,13.1965,16.16,136.21,9543,1.5263,0.80200,-0.96700,0.71700,7822,3564
42121803,168.3284,77.4193,59.5308,21.7986,13.1965,27.17,138.32,8071,1.4170,0.39600,-1.44200,0.94000,7823,3477
42126803,168.0352,82.4047,59.5308,22.1896,12.8446,18.89,137.79,9320,1.4845,0.98800,-0.81500,0.29700,7824,1982
42131803,168.3284,82.1114,59.2375,21.9941,14.6041,16.75,135.16,9399,1.4363,0.98800,-0.81500,0.29700,7824,6982
42136803,168.0352,82.4047,59.4330,21.9941,12.8446,17.04,135.95,9464,1.4492,0.98800,-0.81500,0.29700,7824,11982
42141803,168.0352,82.6980,59.5308,22.0919,13.1965,15.87,135.69,9872,1.5006,0.31900,-1.12500,0.66100,7827,3477
42146803,169.5015,81.8182,59.4330,22.1896,12.4927,15.48,137.53,9635,1.4781,0.31900,-1.12500,0.66100,7827,8477
42151803,168.3284,80.6452,59.4330,22.0919,11.7889,41.97,151.46,7361,1.3817,0.68600,-1.37300,0.66400,7829,3477
42156803,168.0352,82.4047,59.4330,21.9941,13.1965,21.62,139.37,8794,1.4524,0.68600,-1.37300,0.66400,7829,8477
42161803,168.6217,82.6980,59.3353,22.0919,12.8446,17.92,135.42,9491,1.4749,1.30800,-0.76200,0.06500,7831,3564
42166803,168.9150,82.1114,59.4330,21.9941,12.1408,16.07,135.16,9517,1.4652,1.30800,-0.76200,0.06500,7831,8564
42171803,168.0352,82.1114,59.4330,21.9941,14.2522,16.26,136.21,9596,1.4974,1.30800,-0.76200,0.06500,7831,13564
42176803,167.7419,81.8182,59.3353,22.1896,13.1965,16.46,138.58,9530,1.4974,0.31700,-1.21300,0.66200,7834,3477
42181803,167.4487,82.4047,59.3353,22.0919,13.9003,16.75,137.79,9596,1.5038,0.31700,-1.21300,0.66200,7834,8477
42190043,168.0352,82.4047,59.4330,22.1896,12.1408,16.55,134.90,9386,1.4427,0.23900,-1.35100,1.29400,7836,3
42195043,168.0352,82.4047,59.3353,21.9941,13.5484,16.55,135.95,9438,1.7159,1.36700,-0.37300,0.44300,7838,1717
42200043,168.3284,82.4047,59.4330,22.0919,12.8446,16.36,137.00,9491,1.4813,1.36700,-0.37300,0.44300,7838,6717
42205043,168.6217,82.4047,59.4330,22.1896,12.8446,16.94,137.26,9622,1.4556,1.36700,-0.37300,0.44300,7838,11717
42210043,167.7419,82.4047,59.4330,22.1896,13.5484,16.85,122.54,5100,1.3463,-0.05600,-1.08300,1.06900,7841,1362
42215043,168.0352,80.9384,59.1398,21.9941,12.8446,28.92,139.63,7887,1.4524,-0.05600,-1.08300,1.06900,7841,6362
42220043,167.7419,82.6980,59.5308,22.1896,13.1965,19.86,139.89,9136,1.5070,-0.25100,-1.51600,1.66800,7843,1543
42225043,168.0352,82.6980,59.4330,22.1896,13.5484,18.01,135.16,9478,1.4620,-0.25100,-1.51600,1.66800,7843,6543
42230043,167.4487,81.5249,59.3353,22.2874,13.9003,16.26,135.95,9556,1.4781,1.61000,-0.35600,0.15700,7845,1717
42235043,167.7419,82.6980,59.4330,22.2874,13.5484,16.26,141.21,9570,1.4974,1.61000,-0.35600,0.15700,7845,6717
42240043,168.0352,82.4047,59.4330,22.1896,13.5484,16.85,136.74,9438,1.4620,1.61000,-0.35600,0.15700,7845,11717
42245043,168.3284,82.4047,59.5308,22.2874,13.5484,18.01,136.74,9491,1.4781,0.51000,-1.09900,0.63900,7848,1716
42250043,170.6745,81.5249,59.4330,22.2874,13.9003,17.23,135.95,9688,1.4717,0.51000,-1.09900,0.63900,7848,6716
42255043,168.0352,84.7507,59.4330,22.2874,14.9560,21.13,141.73,6533,1.4170,-0.53800,-1.25100,2.20000,7850,1543
42260043,169.5015,82.4047,59.4330,22.2874,14.2522,22.10,140.94,8847,1.4588,-0.53800,-1.25100,2.20000,7850,6543
42265043,168.3284,82.1114,59.5308,22.2874,14.9560,20.16,136.48,9110,1.4685,1.01800,-0.85400,0.29900,7852,1717
42270043,168.3284,82.1114,59.3353,22.2874,14.2522,18.40,137.26,9425,1.4877,1.01800,-0.85400,0.29900,7852,6717
42275043,168.9150,82.4047,59.4330,22.3851,14.6041,16.85,138.05,9491,1.4363,1.01800,-0.85400,0.29900,7852,11717
42280043,168.9150,84.4575,59.4330,22.4829,15.6598,17.53,138.05,9517,1.4781,0.00600,-0.71500,1.20300,7855,1890
42285043,168.6217,82.4047,59.3353,22.4829,15.3079,17.14,136.21,9504,1.4749,0.00600,-0.71500,1.20300,7855,6890
42290043,168.3284,82.1114,59.4330,22.3851,15.3079,16.65,139.63,9635,1.7255,-0.13800,-1.24500,1.62600,7857,1543
42295043,168.0352,81.8182,59.4330,22.5806,16.0117,17.33,135.95,9451,1.4974,-0.13800,-1.24500,1.62600,7857,6543
42300043,168.0352,82.1114,59.4330,22.6784,16.0117,15.68,136.48,9464,1.4942,0.71900,-0.93700,0.69900,7859,1803
42305043,168.3284,82.1114,59.4330,22.6784,17.0675,15.97,133.06,5639,1.4042,0.71900,-0.93700,0.69900,7859,6803
42311811,168.0352,82.4047,59.4330,22.6784,17.0675,15.97,136.21,9478,1.4556,0.71900,-0.93700,0.69900,7859,13571
42316811,168.6217,81.8182,59.4330,22.6784,16.3636,17.04,136.21,9596,1.1503,0.09100,-0.88100,1.04900,7862,3571
42321811,168.9150,82.6980,59.4330,23.4604,18.8270,33.20,140.16,7493,1.3945,0.09100,-0.88100,1.04900,7862,8571
42326811,170.0880,75.3666,59.3353,22.9717,17.4194,28.33,137.00,7966,1.4331,1.12400,-0.93200,0.15200,7864,3484
42331811,169.2082,82.4047,59.2375,22.7761,18.4751,23.17,137.53,9083,1.4395,1.12400,-0.93200,0.15200,7864,8484
42336811,167.7419,87.9765,59.4330,22.7761,18.8270,19.18,136.48,9254,1.5359,0.83900,-0.63900,0.84300,7866,3571
42341811,168.3284,81.8182,59.5308,22.8739,19.5308,18.79,137.26,9280,1.5327,0.22100,-1.38800,1.40400,7867,3398
42346811,169.2082,82.6980,59.3353,22.8739,19.1789,18.40,136.74,9372,1.4588,0.22100,-1.38800,1.40400,7867,8398
42351811,169.5015,82.4047,59.4330,22.9717,19.8827,18.60,135.42,9491,1.5038,-0.11700,-1.05200,1.47600,7869,1984
42356811,168.0352,82.4047,59.4330,23.0694,19.8827,17.14,134.63,9412,1.4588,-0.11700,-1.05200,1.47600,7869,6984
42361811,167.7419,82.6980,59.4330,23.1672,21.6422,17.23,135.95,9372,1.4974,1.23000,-0.55800,0.09800,7871,3571
42366811,168.9150,83.8710,59.3353,23.1672,20.2346,17.33,135.42,9491,1.4652,1.23000,-0.55800,0.09800,7871,8571
42371811,168.3284,82.6980,59.3353,23.3627,20.9384,17.33,133.32,9412,1.4492,1.23000,-0.55800,0.09800,7871,13571
42376811,168.3284,82.6980,59.4330,23.2649,20.5865,16.94,133.85,9412,1.4845,-0.01100,-1.48700,0.93600,7874,3484
